name	term	lev	seq	value
"kinase binding"	GO:0019900;GO:0019901	4	Acropora34374	1.12185203193289
"kinase binding"	GO:0019900;GO:0019901	4	Acropora7140	0.00351264265444885
"kinase binding"	GO:0019900;GO:0019901	4	Acropora32679	1.76776735178298
"kinase binding"	GO:0019900;GO:0019901	4	Acropora4440	-4.70740724209794
"kinase binding"	GO:0019900;GO:0019901	4	Acropora7940	3.51572496142124
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8669	-2.67914726792253
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8447	2.16621862162348
"kinase binding"	GO:0019900;GO:0019901	4	Acropora25935	-0.214166416493529
"kinase binding"	GO:0019900;GO:0019901	4	Acropora15390	-0.22650690359856
"kinase binding"	GO:0019900;GO:0019901	4	Acropora4081	3.70283197908095
"kinase binding"	GO:0019900;GO:0019901	4	Acropora26420	2.01025628799546
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8968	-0.609822631487415
"kinase binding"	GO:0019900;GO:0019901	4	Acropora216	-15.7449358567586
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3598	1.30286579109272
"kinase binding"	GO:0019900;GO:0019901	4	Acropora7949	0.175171696130111
"kinase binding"	GO:0019900;GO:0019901	4	Acropora31902	0.264141975251067
"kinase binding"	GO:0019900;GO:0019901	4	Acropora17741	-0.00430225221260166
"kinase binding"	GO:0019900;GO:0019901	4	Acropora559	-0.255912871131354
"kinase binding"	GO:0019900;GO:0019901	4	Acropora39	-17.4487598308176
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8151	3.54409771924128
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3204	1.76044890402667
"kinase binding"	GO:0019900;GO:0019901	4	Acropora22783	-0.80555400051045
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1870	-0.255889370614246
"kinase binding"	GO:0019900;GO:0019901	4	Acropora23153	2.44155330341355
"kinase binding"	GO:0019900;GO:0019901	4	Acropora11097	-1.35525808326007
"kinase binding"	GO:0019900;GO:0019901	4	Acropora9477	3.88635572773115
"kinase binding"	GO:0019900;GO:0019901	4	Acropora9391	11.1781740544784
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3329	0.262462028084631
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5480	2.80877342740477
"kinase binding"	GO:0019900;GO:0019901	4	Acropora2976	2.32602271998246
"kinase binding"	GO:0019900;GO:0019901	4	Acropora11150	2.22800090521174
"kinase binding"	GO:0019900;GO:0019901	4	Acropora7856	0.340837450282009
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3963	-1.42644441289509
"kinase binding"	GO:0019900;GO:0019901	4	Acropora41637	1.70958318804259
"kinase binding"	GO:0019900;GO:0019901	4	Acropora35197	0.239870167791654
"kinase binding"	GO:0019900;GO:0019901	4	Acropora23738	6.8753631260754
"kinase binding"	GO:0019900;GO:0019901	4	Acropora15856	0.252432563386833
"kinase binding"	GO:0019900;GO:0019901	4	Acropora814	2.28393413643133
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5714	0.994176606141657
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1973	-1.90709048777366
"kinase binding"	GO:0019900;GO:0019901	4	Acropora6181	1.91082827868321
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3359	-0.273035676775002
"kinase binding"	GO:0019900;GO:0019901	4	Acropora2046	-1.37961096602595
"kinase binding"	GO:0019900;GO:0019901	4	Acropora7435	4.93638380516032
"kinase binding"	GO:0019900;GO:0019901	4	Acropora4200	4.15626827833575
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3352	-0.349398749768342
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5375	0.554303148791912
"kinase binding"	GO:0019900;GO:0019901	4	Acropora13934	1.00879346769838
"kinase binding"	GO:0019900;GO:0019901	4	Acropora11293	0.534806511763261
"kinase binding"	GO:0019900;GO:0019901	4	Acropora6299	5.91718146415112
"kinase binding"	GO:0019900;GO:0019901	4	Acropora4559	-1.22331762478433
"kinase binding"	GO:0019900;GO:0019901	4	Acropora10720	-1.30089751540355
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5741	2.04966975735178
"kinase binding"	GO:0019900;GO:0019901	4	Acropora10312	-0.0181844489675116
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1663	0.812453567986442
"kinase binding"	GO:0019900;GO:0019901	4	Acropora13781	0.716692351454962
"kinase binding"	GO:0019900;GO:0019901	4	Acropora14202	1.58625286666497
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5640	2.81118548606381
"kinase binding"	GO:0019900;GO:0019901	4	Acropora4337	-0.00199359029375047
"kinase binding"	GO:0019900;GO:0019901	4	Acropora12534	2.12413362307202
"kinase binding"	GO:0019900;GO:0019901	4	Acropora82	-1.83345294980292
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5397	-0.145802552711491
"kinase binding"	GO:0019900;GO:0019901	4	Acropora6753	-0.128756958898614
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8036	1.93283972369009
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5909	2.42865432125578
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5241	0.499780873011401
"kinase binding"	GO:0019900;GO:0019901	4	Acropora47380	-1.09477227539763
"kinase binding"	GO:0019900;GO:0019901	4	Acropora48731	0.571118165756004
"kinase binding"	GO:0019900;GO:0019901	4	Acropora26495	0.120049228597268
"kinase binding"	GO:0019900;GO:0019901	4	Acropora2559	7.40790792327313
"kinase binding"	GO:0019900;GO:0019901	4	Acropora18861	0.0868468299795808
"kinase binding"	GO:0019900;GO:0019901	4	Acropora4577	0.258549738893942
"kinase binding"	GO:0019900;GO:0019901	4	Acropora21042	1.28784023060947
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3690	0.908239787409282
"kinase binding"	GO:0019900;GO:0019901	4	Acropora21225	0.0216032023588259
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8443	-0.116859700695824
"kinase binding"	GO:0019900;GO:0019901	4	Acropora50553	1.42926141699874
"kinase binding"	GO:0019900;GO:0019901	4	Acropora24312	2.13961925099248
"kinase binding"	GO:0019900;GO:0019901	4	Acropora13419	-0.991798021537337
"kinase binding"	GO:0019900;GO:0019901	4	Acropora10701	-0.209410687757995
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3254	-1.01965119922541
"kinase binding"	GO:0019900;GO:0019901	4	Acropora20695	2.00864116006252
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5765	0.0940724690621163
"kinase binding"	GO:0019900;GO:0019901	4	Acropora41303	0.750989224688701
"kinase binding"	GO:0019900;GO:0019901	4	Acropora679	6.62313975926423
"kinase binding"	GO:0019900;GO:0019901	4	Acropora18914	-0.518974619296457
"kinase binding"	GO:0019900;GO:0019901	4	Acropora11837	0.409757681927963
"kinase binding"	GO:0019900;GO:0019901	4	Acropora32654	0.391769961331512
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5329	-0.21891597543359
"kinase binding"	GO:0019900;GO:0019901	4	Acropora11077	1.09244561656924
"kinase binding"	GO:0019900;GO:0019901	4	Acropora6767	-1.91910391797371
"kinase binding"	GO:0019900;GO:0019901	4	Acropora6142	1.11409801552574
"kinase binding"	GO:0019900;GO:0019901	4	Acropora2396	2.74806406615215
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3554	-8.21018750532298
"kinase binding"	GO:0019900;GO:0019901	4	Acropora10948	0.552866484966419
"kinase binding"	GO:0019900;GO:0019901	4	Acropora43190	0.20874211807424
"kinase binding"	GO:0019900;GO:0019901	4	Acropora18318	-0.594652990724075
"kinase binding"	GO:0019900;GO:0019901	4	Acropora4743	-0.0504338206651508
"kinase binding"	GO:0019900;GO:0019901	4	Acropora780	-0.540313939374212
"kinase binding"	GO:0019900;GO:0019901	4	Acropora135	-3.16115546018894
"kinase binding"	GO:0019900;GO:0019901	4	Acropora9954	-0.527048162341292
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3228	1.09930452664986
"kinase binding"	GO:0019900;GO:0019901	4	Acropora17096	-0.0537150506085725
"kinase binding"	GO:0019900;GO:0019901	4	Acropora436	1.12288120193206
"kinase binding"	GO:0019900;GO:0019901	4	Acropora10334	-2.42460311588779
"kinase binding"	GO:0019900;GO:0019901	4	Acropora49525	0.300769972560675
"kinase binding"	GO:0019900;GO:0019901	4	Acropora18917	-1.33993069211963
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8277	2.89922051659646
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1957	1.86303881977308
"kinase binding"	GO:0019900;GO:0019901	4	Acropora17746	-3.6315261123419
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1871	-0.642050965959976
"kinase binding"	GO:0019900;GO:0019901	4	Acropora7611	1.66771387233304
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1558	-0.362972404800001
"kinase binding"	GO:0019900;GO:0019901	4	Acropora6551	0.658522347708091
"kinase binding"	GO:0019900;GO:0019901	4	Acropora650	-1.2325300325871
"kinase binding"	GO:0019900;GO:0019901	4	Acropora31560	0.0167315327579075
"kinase binding"	GO:0019900;GO:0019901	4	Acropora14396	-0.899555413822081
"kinase binding"	GO:0019900;GO:0019901	4	Acropora13775	0.111140705139587
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3025	3.06172953364767
"kinase binding"	GO:0019900;GO:0019901	4	Acropora250	-5.92363812415071
"kinase binding"	GO:0019900;GO:0019901	4	Acropora849	8.0373731413264
"kinase binding"	GO:0019900;GO:0019901	4	Acropora29446	-0.31752956321499
"kinase binding"	GO:0019900;GO:0019901	4	Acropora11747	2.65821241814053
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1862	-2.11480132159554
"kinase binding"	GO:0019900;GO:0019901	4	Acropora13482	-4.3427030737703
"kinase binding"	GO:0019900;GO:0019901	4	Acropora7878	1.19400108572412
"kinase binding"	GO:0019900;GO:0019901	4	Acropora9861	-0.125354500703628
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3242	0.526030789017247
"kinase binding"	GO:0019900;GO:0019901	4	Acropora32674	1.3608253543812
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8595	-5.62304963684076
"kinase binding"	GO:0019900;GO:0019901	4	Acropora12311	-0.929923838384443
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1696	-0.221646937482709
"kinase binding"	GO:0019900;GO:0019901	4	Acropora18031	-0.803432104181066
"kinase binding"	GO:0019900;GO:0019901	4	Acropora13299	4.77319862239758
"kinase binding"	GO:0019900;GO:0019901	4	Acropora33241	0.994530350962356
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1690	-3.0216589835249
"kinase binding"	GO:0019900;GO:0019901	4	Acropora725	-9.23317045580528
"kinase binding"	GO:0019900;GO:0019901	4	Acropora14451	-1.02565987203996
"kinase binding"	GO:0019900;GO:0019901	4	Acropora213	0.104999491503202
"kinase binding"	GO:0019900;GO:0019901	4	Acropora24072	1.41536753866695
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1131	2.96472397857624
"kinase binding"	GO:0019900;GO:0019901	4	Acropora17084	0.167439071237569
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1595	-4.08488830222266
"kinase binding"	GO:0019900;GO:0019901	4	Acropora2021	-0.646972451084383
"kinase binding"	GO:0019900;GO:0019901	4	Acropora22976	-0.061906367762743
"kinase binding"	GO:0019900;GO:0019901	4	Acropora4343	1.41141370750771
"kinase binding"	GO:0019900;GO:0019901	4	Acropora336	-7.08861946066221
"kinase binding"	GO:0019900;GO:0019901	4	Acropora9490	3.54133539051556
"kinase binding"	GO:0019900;GO:0019901	4	Acropora7475	1.20704382164344
"kinase binding"	GO:0019900;GO:0019901	4	Acropora15206	0.981474560985792
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8314	-2.90023277682121
"kinase binding"	GO:0019900;GO:0019901	4	Acropora37515	1.92106147519213
"kinase binding"	GO:0019900;GO:0019901	4	Acropora9396	0.279593249308133
"kinase binding"	GO:0019900;GO:0019901	4	Acropora847	7.34477986015084
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3509	-3.22746200413742
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8569	0.322791875031254
"kinase binding"	GO:0019900;GO:0019901	4	Acropora9731	2.75811469179735
"kinase binding"	GO:0019900;GO:0019901	4	Acropora2930	-0.305265791115318
"kinase binding"	GO:0019900;GO:0019901	4	Acropora7573	0.126100200805734
"kinase binding"	GO:0019900;GO:0019901	4	Acropora6264	2.96146043251873
"kinase binding"	GO:0019900;GO:0019901	4	Acropora945	8.65051016689078
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3716	-2.16034530237191
"kinase binding"	GO:0019900;GO:0019901	4	Acropora972	-5.12400048955532
"kinase binding"	GO:0019900;GO:0019901	4	Acropora2211	-8.53224948058152
"kinase binding"	GO:0019900;GO:0019901	4	Acropora39049	1.27198727588529
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8766	2.47323820493867
"kinase binding"	GO:0019900;GO:0019901	4	Acropora22337	0.251995908736563
"kinase binding"	GO:0019900;GO:0019901	4	Acropora66623	3.15000653616837
"kinase binding"	GO:0019900;GO:0019901	4	Acropora10698	-11.2674704166659
"kinase binding"	GO:0019900;GO:0019901	4	Acropora34905	0.754532345081757
"kinase binding"	GO:0019900;GO:0019901	4	Acropora46308	0.407482398751328
"kinase binding"	GO:0019900;GO:0019901	4	Acropora13900	0.0406811349486763
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1510	0.848516525458541
"kinase binding"	GO:0019900;GO:0019901	4	Acropora2379	-5.89459440226052
"kinase binding"	GO:0019900;GO:0019901	4	Acropora10661	-0.0056096666630683
"kinase binding"	GO:0019900;GO:0019901	4	Acropora9293	-3.69974368143913
"kinase binding"	GO:0019900;GO:0019901	4	Acropora7744	-0.591795084204235
"kinase binding"	GO:0019900;GO:0019901	4	Acropora16630	0.548224436201862
"kinase binding"	GO:0019900;GO:0019901	4	Acropora75280	0.718923742680953
"kinase binding"	GO:0019900;GO:0019901	4	Acropora22174	0.650140945108872
"kinase binding"	GO:0019900;GO:0019901	4	Acropora25017	-0.0777582218902762
"kinase binding"	GO:0019900;GO:0019901	4	Acropora12482	-0.322848139836664
"kinase binding"	GO:0019900;GO:0019901	4	Acropora28153	-0.349753293615093
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1929	-2.14197116374749
"kinase binding"	GO:0019900;GO:0019901	4	Acropora13779	-5.50217130183182
"kinase binding"	GO:0019900;GO:0019901	4	Acropora57078	-0.923738668362055
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1934	-4.15901638858394
"kinase binding"	GO:0019900;GO:0019901	4	Acropora9179	1.81865733582882
"kinase binding"	GO:0019900;GO:0019901	4	Acropora10545	-0.00718136428605583
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5420	-0.556630078310328
"kinase binding"	GO:0019900;GO:0019901	4	Acropora12950	1.80738480689955
"kinase binding"	GO:0019900;GO:0019901	4	Acropora6841	1.05847341125438
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8856	0.552154290060737
"kinase binding"	GO:0019900;GO:0019901	4	Acropora46389	0.407446189113836
"kinase binding"	GO:0019900;GO:0019901	4	Acropora2854	2.79699678350294
"kinase binding"	GO:0019900;GO:0019901	4	Acropora7319	1.7102012828455
"kinase binding"	GO:0019900;GO:0019901	4	Acropora25652	0.873454347076474
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5859	1.3811871313019
"kinase binding"	GO:0019900;GO:0019901	4	Acropora9350	-2.7308706220678
"kinase binding"	GO:0019900;GO:0019901	4	Acropora15337	-0.640950177446742
"kinase binding"	GO:0019900;GO:0019901	4	Acropora10976	1.15755822556706
"kinase binding"	GO:0019900;GO:0019901	4	Acropora4923	0.744999807321008
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8008	0.664522754869135
"kinase binding"	GO:0019900;GO:0019901	4	Acropora12589	-0.0129110260747891
"kinase binding"	GO:0019900;GO:0019901	4	Acropora4134	-0.0738594201589781
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5659	1.6615610079644
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3742	1.76354191061567
"kinase binding"	GO:0019900;GO:0019901	4	Acropora16276	-8.15218283109003
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1649	-2.02190994251284
"kinase binding"	GO:0019900;GO:0019901	4	Acropora11166	3.27744074729149
"kinase binding"	GO:0019900;GO:0019901	4	Acropora7033	-0.0496760380322341
"kinase binding"	GO:0019900;GO:0019901	4	Acropora23029	0.188472333148567
"kinase binding"	GO:0019900;GO:0019901	4	Acropora51575	-0.0466191771645813
"kinase binding"	GO:0019900;GO:0019901	4	Acropora12691	0.115852469736036
"kinase binding"	GO:0019900;GO:0019901	4	Acropora12021	2.50065042360806
"kinase binding"	GO:0019900;GO:0019901	4	Acropora749	-7.8565975217459
"kinase binding"	GO:0019900;GO:0019901	4	Acropora22202	0.178319321472077
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1010	0.574105680858346
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8605	0.531837761467745
"kinase binding"	GO:0019900;GO:0019901	4	Acropora949	2.40841376214714
"kinase binding"	GO:0019900;GO:0019901	4	Acropora2526	-1.48858345754564
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1592	-2.44345112162571
"kinase binding"	GO:0019900;GO:0019901	4	Acropora11638	-3.05211989817163
"kinase binding"	GO:0019900;GO:0019901	4	Acropora15320	-0.0494546750154374
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5675	-7.76969578776051
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5910	-0.254291125187743
"kinase binding"	GO:0019900;GO:0019901	4	Acropora5099	0.494474214695178
"kinase binding"	GO:0019900;GO:0019901	4	Acropora8970	6.52439225068159
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3187	0.076338909273844
"kinase binding"	GO:0019900;GO:0019901	4	Acropora29569	0.31859174888322
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1366	3.18958299946295
"kinase binding"	GO:0019900;GO:0019901	4	Acropora30566	-0.875634104563512
"kinase binding"	GO:0019900;GO:0019901	4	Acropora666	3.67466388628435
"kinase binding"	GO:0019900;GO:0019901	4	Acropora10363	3.09251406043935
"kinase binding"	GO:0019900;GO:0019901	4	Acropora26358	1.19916523868781
"kinase binding"	GO:0019900;GO:0019901	4	Acropora38712	0.313224158273761
"kinase binding"	GO:0019900;GO:0019901	4	Acropora3976	5.58086232125438
"kinase binding"	GO:0019900;GO:0019901	4	Acropora86403	0.263108284831051
"kinase binding"	GO:0019900;GO:0019901	4	Acropora1026	-3.844560309243
"kinase binding"	GO:0019900;GO:0019901	4	Acropora2226	2.45256554487724
