term,name,delta_rank_variable,pval_variable,level_variable,nseqs_variable,padj_variable,delta_rank_Dixon,pval_Dixon,level_Dixon,nseqs_Dixon,padj_Dixon
GO:0046688,response to copper ion,298,0.309760833315201,5,39,0.743549648926774,-271,0.462133033972826,2,33,0.676588508411085
GO:0046716,muscle cell cellular homeostasis,-160,0.540578604069186,3,49,0.865940259361618,-88,0.797371029325431,2,38,0.901835241705161
GO:0046717,acid secretion,-73,0.795000354652647,2,42,0.957027102246315,567,0.141762776313584,2,30,0.33411370082087
GO:0046777,protein autophosphorylation,122,0.45812750096883,4,125,0.83275092228756,-74,0.70008846824079,6,123,0.843546220227403
GO:0046822,regulation of nucleocytoplasmic transport,-16,0.932582838568384,6,94,0.991470743915011,-40,0.832488731118656,2,127,0.920026632793889
GO:0046823,negative regulation of nucleocytoplasmic transport,-27,0.941166594049656,3,25,0.992038661993386,-402,0.202340356801289,2,45,0.414941745931469
GO:0046824,positive regulation of nucleocytoplasmic transport,76,0.770395714315287,2,50,0.951502292035375,280,0.272494412697754,6,69,0.494956360337528
GO:0046843,dorsal appendage formation,-636,0.0571603227520355,2,30,0.41081628539177,-133,0.698217143739314,2,38,0.843054225415987
GO:0046849,bone remodeling,49,0.877887626471123,3,33,0.982986619589915,398,0.217873668169667,3,43,0.434428032120314
GO:0046883,regulation of hormone secretion,61,0.692679154432355,2,145,0.926071323403319,-624,0.0055375815698059,3,89,0.0336620541043594
GO:0046887,positive regulation of hormone secretion,102,0.617108735858394,2,81,0.895345548293034,-1198,0.00135120563219917,3,32,0.0116445914850922
GO:0046890,regulation of lipid biosynthetic process,-56,0.74606266539856,2,114,0.945683685287682,-285,0.26694683797792,3,68,0.489538283528893
GO:0048011,neurotrophin TRK receptor signaling pathway,529,0.412482885566875,2,8,0.816495528721302,-769,1.06408782347774e-4,2,115,0.0015926769046209
GO:0048013,ephrin receptor signaling pathway,-741,0.00872603681691587,2,42,0.160812604176608,-85,0.806346954682549,2,37,0.9066486490455
GO:0048024,"regulation of mRNA splicing, via spliceosome",148,0.508600156603392,2,67,0.851250389549978,-258,0.371234532198933,3,54,0.596719384043613
GO:0048066,developmental pigmentation,-184,0.361544504211813,2,83,0.780770099158923,335,0.128219278240327,2,93,0.312415894655342
GO:0048070,regulation of developmental pigmentation,-160,0.703201195295871,3,19,0.928522793365686,157,0.661494058674781,3,35,0.818776097380238
GO:0048145,regulation of fibroblast proliferation,51,0.841091254685169,2,51,0.974958094837993,-556,0.0657756304338304,2,49,0.20405495040374
GO:0048167,regulation of synaptic plasticity,-46,0.80142662620528,2,100,0.959593766730475,-582,0.0129705712818277,2,82,0.0630741915709132
GO:0048168,regulation of neuronal synaptic plasticity,-277,0.377381467549419,5,34,0.791232823717901,-707,0.0206149765454875,2,48,0.089489398497042
GO:0048193,Golgi vesicle transport,-271,0.0293524607632528,2,224,0.307918602814508,-751,3.91902900571983e-6,2,172,9.60995942360022e-5
GO:0048259,regulation of receptor-mediated endocytosis,-279,0.246576296078351,2,58,0.695120798645483,-267,0.40334869639834797,2,44,0.625958866707034
GO:0048511,rhythmic process,7,0.962051085838753,1,139,0.994502306850559,-145,0.365747866246273,1,177,0.59119833919892
GO:0048520,positive regulation of behavior,234,0.347499727403703,2,54,0.767778686592892,65,0.846883948309434,2,40,0.924848012102469
GO:0048524,positive regulation of viral process,133,0.594314289406083,5,54,0.889995843739405,-391,0.210319502401332,3,46,0.424506526300412
GO:0048545,response to steroid hormone,-12,0.931087399759283,2,167,0.991470743915011,69,0.630408450912376,2,221,0.801592444899175
GO:0048546,digestive tract morphogenesis,278,0.163575946957052,4,85,0.608252754363135,97,0.611108146695658,4,124,0.78957638908828
GO:0048562,embryonic organ morphogenesis,277,0.027949523117886,2,217,0.301313534798554,52,0.69986024938374,4,258,0.843546220227403
GO:0048568,embryonic organ development,170,0.10748647163786,2,314,0.514783760126889,-74,0.513272899160677,2,367,0.716883672233785
GO:0048569,post-embryonic animal organ development,138,0.188424076564691,2,318,0.63363033242036,-282,0.0131849278903384,2,361,0.0639815974468
GO:0048593,camera-type eye morphogenesis,557,0.0052074178812564,3,85,0.118248325661148,128,0.543999282588138,6,102,0.739774835613958
GO:0048598,embryonic morphogenesis,175,0.0368675330515988,3,518,0.33407374218683,-36,0.666331329778185,3,707,0.820464218675458
GO:0048638,regulation of developmental growth,198,0.0412125103912864,2,376,0.351821978379448,-134,0.176378743478923,2,486,0.381261855651715
GO:0048639,positive regulation of developmental growth,336,0.0107141230098584,2,198,0.18298516450561,-74,0.550345451283782,3,306,0.744015404814732
GO:0048640,negative regulation of developmental growth,78,0.660247695877972,5,108,0.922444184754116,-342,0.0988752197997673,2,105,0.264087348364384
GO:0048641,regulation of skeletal muscle tissue development,-223,0.504334140347513,2,30,0.849412257993873,-119,0.580769193073656,2,97,0.768959673777068
GO:0048645,animal organ formation,114,0.658992607443328,3,50,0.921795846337693,-168,0.523618257639211,2,65,0.726197403043551
GO:0048663,neuron fate commitment,453,0.0501581944079219,2,63,0.38920761094625,48,0.835562433644799,2,85,0.920949239674584
GO:0048665,neuron fate specification,219,0.52688410627491,2,28,0.859022747059557,781,0.0398160867208478,3,31,0.142031031782236
GO:0048678,response to axon injury,-562,0.0285047043222348,2,51,0.303697582183185,-168,0.536244725621132,2,61,0.735302851015294
GO:0048705,skeletal system morphogenesis,196,0.249250605954847,2,117,0.69869581473982,20,0.916911648493942,4,121,0.961985138724869
GO:0048706,embryonic skeletal system development,321,0.132864892064787,2,74,0.560106635404492,25,0.909351074396577,2,92,0.958853717513317
GO:0048709,oligodendrocyte differentiation,253,0.400363298769636,2,37,0.808882146217913,-388,0.258526146199419,2,38,0.481732228770946
GO:0048730,epidermis morphogenesis,223,0.472096716545339,3,35,0.839003867951153,-147,0.70347324635963,2,30,0.845927064956904
GO:0048732,gland development,109,0.272414008743289,2,356,0.717883293572291,-221,0.0447914260520714,2,388,0.155021376951989
GO:0048738,cardiac muscle tissue development,127,0.49277409781,2,99,0.842835072150855,-350,0.106459144342706,2,96,0.277274946564901
GO:0048742,regulation of skeletal muscle fiber development,157,0.847290040111462,3,5,0.977581807220522,-327,0.168257276933728,3,80,0.36971689545495
GO:0048747,muscle fiber development,218,0.451614462613327,3,40,0.829693483414803,59,0.743823297003941,6,139,0.873859683789034
GO:0048771,tissue remodeling,76,0.753564652531861,2,57,0.947145332126647,71,0.771875286905128,2,75,0.887669669325713
GO:0048793,pronephros development,11,0.974023655706362,3,32,0.994910287140505,102,0.756791690782288,2,41,0.879679701085816
GO:0048806,genitalia development,159,0.478464054499687,3,67,0.841128397452721,-147,0.127326333174303,3,514,0.311557534996569
GO:0048814,regulation of dendrite morphogenesis,97,0.635728676226874,3,81,0.906640504266039,-715,0.00348586651116825,6,75,0.0239848427111726
GO:0048844,artery morphogenesis,1014,0.00240652384843492,5,30,0.0741671615435734,695,0.0353040998570273,5,41,0.130723485197126
GO:0048854,brain morphogenesis,672,0.0662871190448342,2,25,0.435250997182971,-170,0.633732063076705,4,35,0.802611211753739
GO:0048859,formation of anatomical boundary,279,0.454703895822996,2,24,0.830123745553696,-513,0.0749476941742735,2,54,0.224648160041223
GO:0048863,stem cell differentiation,343,0.0398335616052433,4,122,0.345573848333995,169,0.234594690310833,2,226,0.452124382246212
GO:0048872,homeostasis of number of cells,-93,0.573082046188347,4,124,0.882597837859661,-355,0.0871941276159443,2,105,0.246604250496628
GO:0048878,chemical homeostasis,-110,0.180058382924044,2,541,0.623609640398878,-297,0.00398118169110466,2,446,0.0267540052419716
GO:0050434,positive regulation of viral transcription,268,0.583084940656664,2,14,0.885201544181156,-465,0.181187890325319,6,37,0.387779096750102
GO:0050673,epithelial cell proliferation,517,0.0366120349843954,2,55,0.332864418066461,-167,0.604321448333855,2,43,0.785209097186886
GO:0050678,regulation of epithelial cell proliferation,-6,0.963097024645749,3,174,0.99460390564236,-113,0.503615717441823,5,159,0.708690005313432
GO:0050679,positive regulation of epithelial cell proliferation,-67,0.726137338841078,3,92,0.939312113677515,68,0.758894261763206,6,93,0.881679069235983
GO:0050680,negative regulation of epithelial cell proliferation,67,0.73104878644438,2,89,0.940979502136407,-312,0.228111458421795,2,67,0.445213303693681
GO:0050684,regulation of mRNA processing,277,0.139774070469558,2,96,0.574579920430625,43,0.85194221025663,2,83,0.9255097334328
GO:0050688,regulation of defense response to virus,-10,0.968351863851486,2,57,0.99479461719583,-639,0.0476720196822328,2,43,0.163032648913274
GO:0050707,regulation of cytokine secretion,590,0.0348443944141001,2,43,0.32659136001532,-124,0.736499229205096,2,33,0.868418514496217
GO:0050727,regulation of inflammatory response,20,0.915193553110647,2,95,0.98833256032031,-379,0.112383738384672,2,79,0.285921100415749
GO:0050728,negative regulation of inflammatory response,-236,0.427435200580313,3,38,0.82288316087496,-335,0.334769796460554,2,37,0.55915136281183
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,-129,0.496804961602055,2,94,0.846008184230313,-688,0.00315581184484319,3,83,0.0221109198919491
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,69,0.763332937579695,2,65,0.950897733385987,-585,0.0463890643860398,2,52,0.159354386601821
GO:0050764,regulation of phagocytosis,-685,0.00194657073950822,3,69,0.0663658961501084,-397,0.218171627066806,2,43,0.434549596403377
GO:0050766,positive regulation of phagocytosis,-608,0.0243534746145262,2,46,0.27965407734272,-90,0.809064810580608,3,32,0.908375250067366
GO:0050770,regulation of axonogenesis,70,0.656452926796745,3,137,0.920079834449189,-563,0.0113832954502271,2,91,0.0575405614315208
GO:0050773,regulation of dendrite development,134,0.430067818664847,2,117,0.823453826190502,-519,0.0185202001299733,2,93,0.0830526484427791
GO:0050776,regulation of immune response,-149,0.163168205626722,2,309,0.607858647655061,-106,0.424889342382748,4,262,0.645596528801736
GO:0050777,negative regulation of immune response,-229,0.376523750525628,2,50,0.791232823717901,-774,0.00905430147039326,2,51,0.0485352671843174
GO:0050778,positive regulation of immune response,-159,0.21353911719507,5,211,0.664727705851176,116,0.438369218852647,2,203,0.653527388809471
GO:0050795,regulation of behavior,85,0.586766155955132,3,139,0.886650797987602,73,0.644637545974174,3,180,0.807255028203643
GO:0050801,ion homeostasis,-170,0.0787875661760774,3,380,0.456586256075915,-126,0.299167514652012,3,315,0.523459800073579
GO:0050805,negative regulation of synaptic transmission,-217,0.363876870089313,2,59,0.781783507812998,-135,0.714353443154804,3,33,0.853594964474766
GO:0050806,positive regulation of synaptic transmission,176,0.403437345800156,2,76,0.810291134513936,601,0.0308189826420885,3,58,0.11839625831669
GO:0050808,synapse organization,167,0.212899982450201,3,191,0.664019099065664,-41,0.806284450263166,3,167,0.9066486490455
GO:0050821,protein stabilization,-212,0.223604836212873,2,112,0.671306759241179,-423,0.0842379724610988,2,75,0.243756353991777
GO:0050830,defense response to Gram-positive bacterium,92,0.721486668982523,2,50,0.938081936061804,48,0.877460556866615,2,47,0.941595243751186
GO:0050832,defense response to fungus,-539,0.0732389346359122,2,37,0.447890569998768,-722,0.0289797513111944,4,41,0.113217503003904
GO:0050864,regulation of B cell activation,-24,0.934522037896333,5,38,0.991470743915011,30,0.921632903048172,6,49,0.963165746055322
GO:0050871,positive regulation of B cell activation,236,0.536321723512479,2,23,0.86454935040206,565,0.104166898874864,2,37,0.273467769825241
GO:0050878,regulation of body fluid levels,64,0.649013197077798,3,175,0.91621461461402,-86,0.498351502980447,2,285,0.705156669349251
GO:0050885,neuromuscular process controlling balance,-309,0.325780254495439,3,34,0.757548080783833,943,0.00482023736685692,5,40,0.030523755853311
GO:0050900,leukocyte migration,-97,0.660029476887228,2,69,0.922444184754116,-261,0.302675328689546,4,70,0.525366567967704
GO:0050905,neuromuscular process,71,0.74780517272932,2,70,0.945809695626812,577,0.0126473813126449,4,84,0.061894297082052
GO:0050906,detection of stimulus involved in sensory perception,385,0.0909909941716115,3,65,0.484249632396235,-330,0.111228178464804,2,105,0.284662205696187
GO:0050909,sensory perception of taste,666,0.15859668046052,2,15,0.601495395254565,-287,0.35810432606544,6,46,0.583373620589798
GO:0050919,negative chemotaxis,-343,0.413861249189039,4,19,0.817087627334856,-145,0.680282540831975,4,36,0.828897653865473
GO:0050920,regulation of chemotaxis,-150,0.378394201146622,2,117,0.791905227521839,-149,0.530077596981266,2,80,0.731489562604012
GO:0050931,pigment cell differentiation,-315,0.362590855165036,4,28,0.781783507812998,254,0.476843866543138,2,35,0.689624057004381
GO:0050974,detection of mechanical stimulus involved in sensory perception,176,0.610115728771532,3,28,0.893023597068006,32,0.897918366349658,3,73,0.952054122853465
GO:0050982,detection of mechanical stimulus,338,0.237608107766855,2,41,0.686310406615683,87,0.638062373323709,2,133,0.802802276479885
GO:0051050,positive regulation of transport,6,0.948147916640382,4,492,0.992353585048596,-145,0.230480774123176,2,319,0.448403247212666
GO:0051051,negative regulation of transport,-84,0.492286887005132,3,232,0.842835072150855,-458,0.00696182872143149,4,158,0.0402180832152872
GO:0051052,regulation of DNA metabolic process,492,1.94950417419224e-5,2,262,0.00256875890651175,885,7.76023579307545e-8,3,168,3.43987375058441e-6
GO:0051053,negative regulation of DNA metabolic process,768,4.70182221565735e-5,2,95,0.00474971114563164,1415,5.77340957844732e-7,4,56,1.95701604092957e-5
GO:0051054,positive regulation of DNA metabolic process,248,0.0943009837041354,2,156,0.4903830944767,125,0.638722024383608,2,63,0.803193816805356
GO:0051056,regulation of small GTPase mediated signal transduction,194,0.202553529223756,2,147,0.65110754385126,-296,0.0518250076840183,2,197,0.172127727250234
GO:0051084,'de novo' posttranslational protein folding,-697,0.0966430253395834,2,19,0.496878136877877,-736,0.0209828506828969,2,44,0.0900660536761217
GO:0051090,regulation of DNA-binding transcription factor activity,82,0.54360703740163,6,190,0.867199282110098,190,0.166826785369803,2,244,0.369374300866502
GO:0051091,positive regulation of DNA-binding transcription factor activity,108,0.53120701045915,2,114,0.861844685832813,437,0.0207483913211018,2,127,0.089489398497042
GO:0051092,positive regulation of NF-kappaB transcription factor activity,87,0.709469105882164,2,62,0.93279199146474,603,0.0115074380780976,2,79,0.0580165882207709
GO:0051098,regulation of binding,-8,0.945341168991809,2,227,0.992038661993386,-133,0.474713873384134,2,131,0.687753286078208
GO:0051099,positive regulation of binding,35,0.843719335343423,2,110,0.976137640360206,82,0.747209498737312,2,69,0.875872288828537
GO:0051100,negative regulation of binding,-7,0.971691582358266,2,89,0.994910287140505,-60,0.85568568461429,3,41,0.928604285798464
GO:0051101,regulation of DNA binding,20,0.9254531776773,2,76,0.991461536236511,152,0.58117240435236,3,59,0.768959673777068
GO:0051129,negative regulation of cellular component organization,51,0.565391717571054,2,450,0.879340634318337,-28,0.828660177911337,5,283,0.918708431552298
GO:0051147,regulation of muscle cell differentiation,276,0.127765752680293,2,103,0.548793322827147,-139,0.438550830845315,5,140,0.653527388809471
GO:0051149,positive regulation of muscle cell differentiation,283,0.295697001355966,3,46,0.73627197784509,85,0.764924615104369,2,55,0.885208078949543
GO:0051153,regulation of striated muscle cell differentiation,393,0.108581904370324,3,56,0.51643928128969,-188,0.329791612497482,2,122,0.555679580999047
GO:0051155,positive regulation of striated muscle cell differentiation,708,0.0340468210487072,2,30,0.323281735165798,253,0.467377386751124,3,37,0.67969808462382
GO:0051181,cofactor transport,169,0.58047962695046,3,36,0.884748914505381,362,0.168966130722072,2,65,0.370640598684792
GO:0051186,cofactor metabolic process,-55,0.59656974695567,2,324,0.890974223177822,121,0.359163609143234,3,263,0.583950568316999
GO:0051193,regulation of cofactor metabolic process,-525,0.0774158514276116,3,38,0.455068393898299,120,0.736554531817833,2,35,0.868418514496217
GO:0051224;GO:1904950,negative regulation of establishment of protein localization,-185,0.323438547135076,5,96,0.75561339384233,-448,0.0516070579916236,3,85,0.17165118134299
GO:0051225,spindle assembly,863,1.49359606859615e-5,3,85,0.00208911962928,631,0.0155391713863814,3,66,0.0732470144081986
GO:0051231,spindle elongation,1630,3.61488384052732e-4,2,16,0.0197191913500765,-1706,1.20479222963947e-11,2,71,1.06809464973807e-9
GO:0051235,maintenance of location,-227,0.146466888348843,2,140,0.585331044646841,-34,0.771175206907968,2,332,0.887448253581061
GO:0051259,protein complex oligomerization,-17,0.875964152173193,3,285,0.982600133683892,232,0.0842350176214518,2,255,0.243756353991777
GO:0051260,protein homooligomerization,-44,0.757150865081958,4,170,0.948364506450751,285,0.106856195371118,2,145,0.277994955226216
GO:0051262,protein tetramerization,-11,0.954695213699633,2,95,0.99377233269367,433,0.133211149742666,2,54,0.321186873635729
GO:0051276,chromosome organization,511,3.29315667646853e-11,2,623,2.56630995287655e-8,691,5.39105311189038e-13,2,522,5.46746478075591e-11
GO:0051282,regulation of sequestering of calcium ion,-298,0.211571583685647,2,59,0.661784497703572,302,0.434088801975999,2,30,0.651199933789743
GO:0051289,protein homotetramerization,193,0.418304766983783,2,59,0.817617051433435,436,0.209676594122144,2,37,0.423951359168019
GO:0051291,protein heterooligomerization,225,0.305831690361077,2,70,0.741818571971383,135,0.587517632179362,2,73,0.77296126836383
GO:0051298,centrosome duplication,645,0.0347163803906274,3,36,0.326526734607994,-834,6.08880610068307e-4,2,76,0.00652776654049976
GO:0051301,cell division,170,0.126779794150217,2,281,0.546706543153703,-31,0.790821751946073,2,350,0.898536373824328
GO:0051302,regulation of cell division,254,0.117019027701777,2,130,0.532392657308752,259,0.416131676071111,4,44,0.640309421457884
GO:0051336,regulation of hydrolase activity,-80,0.345735970178153,3,498,0.766457813721471,-345,6.43713016424682e-4,2,464,0.006713839379452
GO:0051340,regulation of ligase activity,446,0.300358438833445,3,18,0.737394142359583,-677,0.00386598526354819,3,82,0.0261322464295559
GO:0051341,regulation of oxidoreductase activity,-239,0.38165960077446,2,45,0.794524802621981,-423,0.141746609476257,2,54,0.33411370082087
GO:0051345,positive regulation of hydrolase activity,-27,0.79333478554293,2,341,0.957027102246315,-306,0.0101530694157518,3,328,0.0531882386438816
GO:0051346,negative regulation of hydrolase activity,9,0.955203987970218,2,135,0.99377233269367,-640,6.40244333807564e-4,2,129,0.006713839379452
GO:0051438,regulation of ubiquitin-protein transferase activity,-242,0.415776166356735,3,38,0.817617051433435,-751,0.00154791313760423,3,80,0.0128227722244707
GO:0051443,positive regulation of ubiquitin-protein transferase activity,-240,0.556953807008542,4,20,0.875809460141711,-831,8.17222374142206e-4,2,73,0.00815333230463163
GO:0051445,regulation of meiotic cell cycle,271,0.269603746113181,3,56,0.715286549254373,-209,0.3136483953321,2,105,0.537916332768222
GO:0051489,regulation of filopodium assembly,-221,0.4091139608638,3,47,0.815275747292782,-727,0.0451344201797436,2,34,0.155974270636145
GO:0051493,regulation of cytoskeleton organization,119,0.290556696930932,6,277,0.730763070353663,-268,0.073989439984222,3,204,0.222675853368108
GO:0051592,response to calcium ion,363,0.103430162096599,5,68,0.507872233799671,27,0.921977040406792,2,57,0.963165746055322
GO:0051604,protein maturation,-248,0.127766731437301,4,128,0.548793322827147,-303,0.0873442276756228,2,145,0.246726035284694
GO:0051606,detection of stimulus,226,0.129757911998619,2,153,0.552991726525365,-94,0.472980551913098,2,268,0.685701784708315
GO:0051607,defense response to virus,-1067,5.63303351360715e-4,4,35,0.026489825704075,237,0.50766427560227,2,35,0.712213119454189
GO:0051646,mitochondrion localization,-345,0.234147581055788,4,40,0.682951996860969,193,0.605756071211959,4,32,0.785358561741784
GO:0051651,maintenance of location in cell,-319,0.137665189528233,2,73,0.569210283088801,67,0.769180545956666,3,86,0.886311726234613
GO:0051668,localization within membrane,137,0.561000835384248,3,61,0.878627492684775,-570,0.0478648339059462,2,54,0.163320303397377
GO:0051701,interaction with host,-56,0.824360077141746,2,53,0.969153235141088,-949,1.18267725738999e-4,2,74,0.00172536144195185
GO:0051705,multi-organism behavior,429,0.112729601365561,2,46,0.525071420477772,268,0.117031200725385,2,156,0.294352285793121
GO:0051785,positive regulation of nuclear division,686,0.00697141055242871,2,52,0.144049411225374,602,0.0563213476037012,3,45,0.183054341576073
GO:0051865,protein autoubiquitination,135,0.579130689287314,4,57,0.88392778681094,501,0.120615335886796,2,43,0.300885659327992
GO:0051896,regulation of protein kinase B signaling,-169,0.41259451787004,3,79,0.816495528721302,-1006,0.00554949265061022,4,34,0.0336620541043594
GO:0051899,membrane depolarization,269,0.412459873859223,4,31,0.816495528721302,770,0.00649744658963908,3,56,0.0382056489518318
GO:0051924,regulation of calcium ion transport,-24,0.898684105276266,2,95,0.984720874726791,114,0.663249135430694,3,66,0.819726143253485
GO:0051928,positive regulation of calcium ion transport,428,0.113217563980615,2,46,0.525649043012377,163,0.605673806354279,2,45,0.785358561741784
GO:0051969,regulation of transmission of nerve impulse,179,0.744687607379694,2,11,0.945373725449437,-47,0.749902827772509,3,207,0.875904777250969
GO:0051971,positive regulation of transmission of nerve impulse,-1145,0.161078660018213,3,5,0.605154332230959,828,0.01123929046138,3,42,0.0569375044252327
GO:0055007,cardiac muscle cell differentiation,303,0.256732824119021,2,47,0.704747030516491,-81,0.785591151646483,2,50,0.895985949799675
GO:0055024,regulation of cardiac muscle tissue development,370,0.115467834218022,2,61,0.527025368553991,-66,0.816552495105663,2,56,0.912780553452257
GO:0055025,positive regulation of cardiac muscle tissue development,459,0.132994176123704,2,36,0.560218711007572,-172,0.598367275653043,4,42,0.781267850528615
GO:0055081,anion homeostasis,-199,0.472395084567304,6,44,0.839003867951153,713,0.0492890195780895,2,34,0.166341420391649
GO:0055088,lipid homeostasis,-184,0.324143617620929,3,97,0.756612509252104,-23,0.931544958878807,3,64,0.964605179791397
GO:0055114,oxidation-reduction process,-132,0.1149215259478,2,522,0.527025368553991,-87,0.343012098659707,2,568,0.565148597148409
GO:0060021,roof of mouth development,389,0.122966157226734,2,53,0.541701556308631,-202,0.531935537280546,3,43,0.73169649626256
GO:0060026,convergent extension,40,0.904906288317832,3,30,0.987055349484858,-394,0.133609681730816,2,65,0.32143555790775
GO:0060027,convergent extension involved in gastrulation,458,0.240396638886343,2,22,0.688308546576065,-479,0.146754693974597,3,41,0.341686433950956
GO:0060033,anatomical structure regression,210,0.442678026423341,2,45,0.826264326588136,-735,0.0123560667450808,2,52,0.0607265114017297
GO:0060041,retina development in camera-type eye,131,0.456293447168004,3,110,0.83046440159239,244,0.172087266147349,3,142,0.375522093957208
GO:0060042,retina morphogenesis in camera-type eye,654,0.0206404670231979,3,42,0.266348135257314,145,0.592937327999327,3,61,0.779202132861145
GO:0060047,heart contraction,-178,0.519748054966069,2,44,0.854498384520767,-121,0.735162249732562,2,35,0.867664611179496
GO:0060070,canonical Wnt signaling pathway,328,0.166708247165759,3,60,0.613212062231433,-22,0.929758989683037,7,73,0.964605179791397
GO:0060079,excitatory postsynaptic potential,575,0.0963726510431521,5,28,0.496423806837011,776,0.020330436795651802,4,40,0.0887531379052602
GO:0060135,maternal process involved in female pregnancy,-98,0.762659987832077,3,32,0.950304093471714,384,0.276322285041891,2,36,0.49735038114874
GO:0060191,regulation of lipase activity,31,0.913041648161522,2,42,0.98833256032031,-208,0.479130420347129,4,52,0.690780091981412
GO:0060249,anatomical structure homeostasis,119,0.284472324011287,2,282,0.729335847230028,304,0.0182537574301417,4,279,0.0822405336444087
GO:0060278,regulation of ovulation,-364,0.455868119132361,4,14,0.83046440159239,282,0.465701239510113,2,30,0.678963540209241
GO:0060324,face development,465,0.122463738894293,2,37,0.54136117963401,1150,8.04018780938622e-4,3,38,0.00805766647853706
GO:0060326,cell chemotaxis,98,0.70061234120724,4,52,0.928522793365686,75,0.801173720848812,4,51,0.903476236084399
GO:0060341,regulation of cellular localization,-62,0.46640787840797,2,500,0.838028648457008,-233,0.0207018601185427,2,470,0.089489398497042
GO:0060348,bone development,-6,0.974237819126554,2,85,0.994910287140505,-336,0.243637141622715,2,54,0.464451095553844
GO:0060349,bone morphogenesis,108,0.689383725857512,4,46,0.925113954379515,83,0.82373887178455,4,32,0.91681221606151
GO:0060359,response to ammonium ion,264,0.151623101700366,2,100,0.593229262267089,-144,0.637222202683453,2,48,0.802712861327191
GO:0060428,lung epithelium development,-401,0.292609056809234,3,23,0.732529786550882,544,0.152086687175659,2,31,0.347088924692964
GO:0060438,trachea development,280,0.444316534976002,2,25,0.826371189326318,76,0.825467539729671,2,38,0.91809070429386
GO:0060439,trachea morphogenesis,-443,0.36413975121605,2,14,0.78204029247384,404,0.286827605737235,2,31,0.511532243764863
GO:0060446,branching involved in open tracheal system development,251,0.437542013172313,2,32,0.823586171555445,-514,0.0857905540202777,2,50,0.244953323751408
GO:0060538,skeletal muscle organ development,194,0.28959106944602,2,101,0.730763070353663,82,0.542766361222785,2,253,0.739243225345863
GO:0060541,respiratory system development,130,0.265979306434702,2,253,0.714385581783013,-270,0.0340892878144075,3,286,0.126939916659466
GO:0060560,developmental growth involved in morphogenesis,61,0.697688852825358,3,138,0.927124658951197,-112,0.505829040121034,3,162,0.710503313515529
GO:0060563,neuroepithelial cell differentiation,340,0.173628016607656,4,54,0.619566799533625,222,0.417915918376729,4,60,0.641342338121412
GO:0060581,cell fate commitment involved in pattern specification,375,0.287277358855731,2,27,0.729824233818109,-750,0.0310134167249752,2,37,0.118747384636325
GO:0060627,regulation of vesicle-mediated transport,-173,0.098124319116077,2,322,0.501405804155671,-322,0.0395478367659682,4,187,0.141760966661621
GO:0060795,cell fate commitment involved in formation of primary germ layer,281,0.377451700491882,2,33,0.791232823717901,-206,0.542952917605348,2,39,0.739243225345863
GO:0060840,artery development,1039,2.8064454848219e-4,3,41,0.0166467046955987,709,0.0191235956523705,2,49,0.0849323467797958
GO:0060968,regulation of gene silencing,118,0.575752023009812,2,76,0.882785970556871,216,0.551416883629349,2,34,0.744590460905477
GO:0060993,kidney morphogenesis,875,5.16530420683691e-4,2,53,0.0253844454489147,138,0.640529820261294,4,51,0.804191711987775
GO:0061024,membrane organization,-156,0.0857267937908956,3,436,0.472693190276205,-454,2.35103058979073e-5,3,409,4.75361886795406e-4
GO:0061035,regulation of cartilage development,1075,5.13313462890732e-4,5,35,0.0253844454489147,307,0.427140708366057,3,30,0.647736403147211
GO:0061041,regulation of wound healing,-140,0.510765874896751,4,75,0.852561981777207,299,0.333286799824987,2,47,0.55915136281183
GO:0061061,muscle structure development,163,0.109444783481198,2,341,0.516454406479183,-115,0.233150690396782,3,518,0.450094088245044
GO:0061077,chaperone-mediated protein folding,-656,0.0141311874679274,2,47,0.218971790438205,-1263,0.0010663366814307,2,30,0.00987110863734041
GO:0061097,regulation of protein tyrosine kinase activity,-254,0.337066723370475,2,48,0.763002629597612,-884,0.0121123347073226,7,36,0.06004071290404
GO:0061180,mammary gland epithelium development,9,0.975538103704858,4,40,0.995800964766093,848,0.00940212738455813,5,42,0.0499352618004758
GO:0061982,meiosis I cell cycle process,458,0.0074102226265581,2,116,0.150035157171525,795,1.17887830509024e-4,3,106,0.00172536144195185
GO:0062012,regulation of small molecule metabolic process,-23,0.860233487974662,2,200,0.979249209605357,-386,0.00109926516053386,2,333,0.0101352247801222
GO:0062013,positive regulation of small molecule metabolic process,-74,0.722590073118978,2,77,0.938218813298349,-509,0.0922683036652001,2,49,0.253188618986055
GO:0062014,negative regulation of small molecule metabolic process,104,0.683483193484154,3,52,0.924968798907367,-304,0.430226349678279,3,30,0.649424843489478
GO:0065001,specification of axis polarity,1100,0.00393868644988417,3,23,0.0996058795649487,647,0.0787672952049463,3,33,0.233570939201216
GO:0070192,chromosome organization involved in meiotic cell cycle,422,0.0681335217846768,3,63,0.44141135550524,866,0.00349765524408126,4,51,0.0239943313619265
GO:0070252,actin-mediated cell contraction,522,0.0618114901898525,2,43,0.424662064213659,-286,0.423635051865628,2,35,0.644966178698991
GO:0070301,cellular response to hydrogen peroxide,-255,0.3899758551464,4,38,0.800495805686319,473,0.142925230940578,4,43,0.335481321097793
